계정명,단위사업명,비용성격,분야명,회계명,회계년도,소관명,프로그램명,세부사업명,부문명,국회확정액
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,신북-신죽국대도건설,도로,673.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,신석-용상국대도건설,도로,9000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,신죽-용산국대도건설,도로,7000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,아주-상동국대도건설,도로,9000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,양곡-완양국대도건설,도로,1000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,양천-월곡국대도건설,도로,7000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,오동-구성국대도건설,도로,12400.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,왕곡-금천국대도건설,도로,8500.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,용동-동읍국대도건설,도로,11750.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,용두-금가국대도건설,도로,13600.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,용정-용진1국대도건설,도로,9000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,용정-춘포국대도건설,도로,9000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,우두-종화국대도건설,도로,11200.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,월전-세풍국대도건설,도로,10400.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,유강-대련국대도건설,도로,14400.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,유곡-정촌국대도건설,도로,9500.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,음암-성연국대도건설,도로,3000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,이로-송정국대도건설,도로,1000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,이서-용정국대도건설,도로,8800.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,일운-아주국대도건설,도로,5000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,일월-문덕국대도건설,도로,7000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,자금-회천국대도건설,도로,11200.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,장암-자금국대도건설,도로,14800.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,정촌-호탄국대도건설,도로,1000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,주삼-덕양국대도건설,도로,4500.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,주생-광치국대도건설,도로,9381.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,중흥-왕지국대도건설,도로,7863.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,진안-신리국대도건설,도로,5500.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,집현-유곡국대도건설,도로,10000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,청호-삼호국대도건설,도로,10400.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,토당-원당국대도건설,도로,8800.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,퇴래-농소국대도건설,도로,19091.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,행목-중방국대도건설,도로,9600.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,화산-옥동국대도건설,도로,8000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,황등-오산국대도건설,도로,8000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,회천-상패국대도건설,도로,3000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,효현-내남국대도건설,도로,10000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,휴암-오동국대도건설,도로,5000.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,흥사-연정국대도건설,도로,300.0
도로계정,시관내국도대체우회도로건설,시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,흥업-관설국대도건설,도로,15100.0
도로계정,시관내국도대체우회도로조사설계,감리비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,시관내국도대체우회도로건설지원,도로,16800.0
도로계정,시관내국도대체우회도로조사설계,기본조사 설계비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,시관내국도대체우회도로건설지원,도로,6214.0
도로계정,시관내국도대체우회도로조사설계,시설부대비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,시관내국도대체우회도로건설지원,도로,590.0
도로계정,시관내국도대체우회도로조사설계,실시설계비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,시관내국도대체우회도로건설지원,도로,15489.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,갈산-해미국도건설,도로,3300.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,경주-감포1국도건설,도로,3500.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,경주-감포2국도건설,도로,8600.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,고령-성주1국도건설,도로,3300.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,고령-성주3국도건설,도로,1500.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,군내-고군국도건설,도로,500.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,굴포교가설,도로,3400.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,귀래-매지국도건설,도로,10700.0
도로계정,일반국도건설(Ⅰ),시설비,수송및교통,교통시설특별회계,2007,건설교통부,국도건설,기장-장안국도건설,도로,1500.0
